#source_id,id2,RA,Dec,gl,gb,amplitude,beyond1std,fpr_mid20,fpr_mid35,fpr_mid50,fpr_mid65,fpr_mid80,linear_trend,max_slope,med_abs_dev,med_buf_range_per,pair_slope_trend,percent_amplitude,pdfp,skew,kurtosis,std,magratio,data_num,npeaks,peakstats,class
CSS121025:180049+523235,1152061049940,270.204244,52.543164,75.620332,28.554439,2.065000,0.346154,0.117387,0.149157,0.180537,0.245944,0.945981,-0.000703,185.714286,0.815000,0.807692,0.400000,6.222674,6.820358,-0.423126,-0.741981,1.200257,0.500000,26,1,0.000,0
CSS121112:211504-183405,7062701810911020837,318.765239,-18.568049,124.738717,-40.340170,0.603089,0.285714,0.326438,0.554474,0.648174,0.741874,0.893837,0.000962,57.971814,0.370641,1.000000,0.666667,0.529892,0.865782,0.394142,-1.212752,0.413295,0.428571,7,0,0.000,0
CSS121114:011948-241624,6092702300711012137,19.949708,-24.273572,145.566194,-82.399560,0.281392,0.444444,0.615585,0.822992,0.903259,0.920250,0.954385,-0.000602,14.711447,0.089305,1.000000,0.375000,0.546650,0.598318,-0.214480,-1.895450,0.240627,0.444444,9,1,0.000,0
CSS121114:093946+065210,5053110705211009099,144.941736,6.869316,107.409669,40.746113,1.495698,0.500000,0.283271,0.434345,0.643386,0.890856,0.968692,0.000926,134.155388,0.909639,0.875000,0.466667,1.509184,2.305349,0.439216,-1.313829,1.067609,0.500000,16,0,0.000,0
CSS121120:020633+205707,1121011027125,31.639308,20.952106,189.785668,-38.135835,2.375000,0.276515,0.139132,0.233547,0.342220,0.494447,0.689385,-0.000139,258.164852,0.405000,0.988636,0.533333,20.776867,2.122063,-1.241640,4.684604,0.685853,0.500000,264,8,0.293,0
CSS121123:045020-093113,1009026041739,72.582463,-9.520167,128.187891,-30.630549,0.750000,0.285714,0.085782,0.408489,0.629794,0.736414,0.870485,0.000099,44.265594,0.260000,1.000000,0.500000,1.312065,0.875122,-0.410660,-0.164669,0.348123,0.476190,21,1,0.206,0
CSS121123:051056-102401,1009028021670,77.732355,-10.400404,124.763900,-26.451735,0.895000,0.375000,0.874820,0.907977,0.933366,0.950210,0.977077,0.003387,50.287356,0.735000,1.000000,0.571429,0.682579,1.303280,0.039772,-1.943315,0.794315,0.500000,8,0,0.000,0
CSS071109:011844+245909,6091712300731037517,19.682421,24.985890,204.543379,-37.126717,1.102237,0.303571,0.152483,0.316401,0.478849,0.644764,0.853229,0.000997,192.195326,0.343348,1.000000,0.533333,1.244528,1.256127,0.670196,-0.222365,0.525220,0.500000,56,0,0.000,1
CSS071205:034521-012111,5111100102111015056,56.336569,-1.353009,146.987685,-40.420797,0.967282,0.388889,0.158763,0.336745,0.560480,0.656443,0.864422,-0.001348,161.918836,0.513662,1.000000,0.529412,1.350714,1.649510,0.040720,-1.067141,0.554157,0.500000,18,2,0.006,1
CSS080208:120722+250650,8020112306011036283,181.841472,25.113899,111.583938,80.393131,1.280860,0.333333,0.166002,0.264676,0.473105,0.559340,0.780829,0.001346,200.455464,0.423755,1.000000,0.500000,1.521873,1.687608,0.430009,-0.380795,0.592621,0.490196,51,1,0.026,1
CSS080306:141549+090354,1109076014206,213.953282,9.065215,160.710777,62.509250,1.595000,0.325792,0.119914,0.222608,0.318572,0.502453,0.683723,0.000015,407.843137,0.430000,1.000000,0.566667,2.801894,2.421726,0.003140,-0.276638,0.634682,0.488688,221,12,0.121,1
CSS080408:093516+171953,1118050007884,143.817660,17.331388,120.834763,44.380282,2.050000,0.338843,0.077828,0.142212,0.189789,0.270440,0.556867,0.000651,343.283581,0.690000,0.933884,0.633333,8.204496,6.536178,-0.452519,-0.382597,1.018909,0.495868,121,4,0.096,1
CSS080426:165347+164950,8020911508841059046,253.444162,16.830418,119.941669,32.868375,1.069147,0.368421,0.241220,0.334745,0.449854,0.676481,0.796290,0.001177,175.680928,0.412084,1.000000,0.700000,1.256549,1.486052,0.339851,-0.843089,0.560250,0.500000,38,1,0.364,1
CSS080506:120952+181007,1118063024796,182.465612,18.168597,79.344593,77.104489,2.400000,0.199413,0.166064,0.288572,0.399730,0.517652,0.665502,-0.000309,167.619048,0.450000,0.958944,0.466667,13.588143,2.169213,-0.855195,2.707093,0.723059,0.495601,341,17,0.233,1
CSS080507:135406+254224,1126068006397,208.525850,25.706672,125.931633,75.353580,1.630000,0.398964,0.146612,0.248856,0.486175,0.684468,0.865884,0.000097,256.513026,0.600000,1.000000,0.533333,2.872576,2.875972,0.104416,-0.838102,0.810834,0.497409,193,12,0.200,1
CSS080906:223634-143322,1015117044499,339.142100,-14.555981,107.162332,-56.664001,1.950000,0.384615,0.153974,0.209537,0.352586,0.432268,0.654227,-0.000745,432.432433,0.710000,0.970414,0.466667,5.251727,3.628615,-0.201773,-0.804007,0.927598,0.497041,169,17,0.207,1
CSS080907:033829+130216,1112020032331,54.621886,13.037681,161.991024,-32.356115,1.110000,0.295082,0.201083,0.323354,0.498537,0.622892,0.805236,-0.000239,637.254900,0.280000,1.000000,0.466667,0.786488,1.091426,0.860749,0.205991,0.434077,0.495082,305,20,0.235,1
CSS080930:020344+304238,1129010062726,30.934433,30.710650,194.605103,-29.212677,2.505000,0.339623,0.153319,0.239873,0.312991,0.473219,0.729616,-0.000662,260.814249,0.770000,0.920755,0.500000,9.185914,5.408386,-0.161257,-0.707367,1.035528,0.498113,265,28,0.226,1
CSS081030:024520-025628,1004015059642,41.332030,-2.941059,159.263076,-52.984597,1.965000,0.233083,0.075721,0.135778,0.226700,0.344677,0.718807,0.000028,206.521739,0.240000,0.992481,0.533333,2.597493,2.079456,0.362411,3.693966,0.526277,0.492481,266,12,0.043,1
CSS081030:042434+001419,1101024005597,66.142290,0.238482,141.790925,-31.417699,2.360000,0.216301,0.155109,0.259101,0.387400,0.551028,0.743781,-0.000306,202.453988,0.390000,0.952978,0.466667,8.727472,1.776673,-0.505625,2.195217,0.725105,0.498433,319,10,0.213,1
CSS081104:023839+163700,1115014047097,39.662200,16.616624,178.643389,-38.580597,2.485000,0.277154,0.031545,0.066921,0.144825,0.231125,0.557437,0.000658,294.416244,0.550000,0.876404,0.466667,14.135612,9.717071,-0.879388,0.395282,1.042774,0.494382,267,13,0.104,1
CSS081107:231105+342511,1135103017900,347.772125,34.419681,54.968024,-23.980356,1.500000,0.342657,0.108237,0.218480,0.318418,0.408066,0.624814,-0.000080,255.319149,0.495000,0.989510,0.500000,4.834389,2.952460,-0.575878,-0.273964,0.652493,0.500000,286,15,0.178,1
CSS081222:011250+320818,1132006028560,18.209718,32.138210,207.161826,-30.192138,1.950000,0.345455,0.176175,0.433698,0.539019,0.660261,0.854559,-0.000633,245.360824,0.550000,0.981818,0.533333,4.296634,1.793260,-0.053666,-0.518341,0.737606,0.494545,275,10,0.196,1
CSS081229:104032+061722,1107057012375,160.131711,6.289363,94.230526,52.923106,2.275000,0.326316,0.084747,0.152868,0.235325,0.374141,0.703400,-0.000612,1111.801243,0.590000,0.964912,0.533333,6.177943,4.546458,-0.286325,-0.325119,0.887300,0.498246,285,22,0.210,1
CSS090102:112403+233646,1123057021006,171.011109,23.612780,116.569434,70.486609,1.790000,0.322314,0.163619,0.319285,0.496860,0.677472,0.852518,-0.000411,188.679245,0.445000,1.000000,0.433333,3.698742,1.678520,0.406051,0.303596,0.654216,0.500000,242,6,0.108,1
CSS090120:085010-121335,1012047065353,132.540150,-12.226373,96.820827,19.887931,1.555000,0.240964,0.106690,0.169721,0.386005,0.634252,0.788301,0.000015,91.584158,0.340000,1.000000,0.533333,2.698282,1.536934,-0.074517,0.960294,0.564577,0.493976,83,3,0.200,1
CSS090202:031050+381454,1138014055773,47.707596,38.248220,184.640846,-16.441284,2.235000,0.340580,0.183214,0.348380,0.458159,0.679984,0.823764,0.000240,184.387618,0.690000,0.927536,0.500000,2.784386,2.283268,0.587365,-0.236604,0.942516,0.500000,138,2,0.330,1
CSS090317:094923+093815,1109052025525,147.344644,9.637372,109.062730,44.185668,1.680000,0.358491,0.133365,0.225987,0.294517,0.365103,0.529261,0.000402,286.290323,0.710000,1.000000,0.433333,5.025596,4.644884,-0.219439,-0.815929,0.901602,0.471698,53,1,0.000,1
CSS090421:174806+340401,1135079008087,267.024065,34.066588,96.576120,26.803629,1.965000,0.308219,0.076228,0.139214,0.225510,0.400459,0.595864,0.000398,326.388889,0.440000,0.969178,0.500000,5.251727,3.775680,-0.473225,0.099247,0.739718,0.496575,292,15,0.218,1
CSS090426:074240+544425,1155025032074,115.665685,54.740294,172.749774,29.649051,2.300000,0.345745,0.051467,0.109818,0.186343,0.381056,0.888283,0.000027,223.809524,0.870000,0.851064,0.466667,14.135612,11.585634,-0.619874,-0.662538,1.254566,0.489362,188,11,0.215,1
CSS090427:205705-072426,1007111039303,314.272129,-7.407214,114.375320,-31.746429,1.570000,0.330097,0.130225,0.223313,0.294084,0.447785,0.645799,0.000183,251.798561,0.530000,1.000000,0.466667,4.445027,3.276272,-0.447854,-0.484155,0.756415,0.495146,103,7,0.135,1
CSS090504:164620+435631,1143067042820,251.583046,43.942083,87.176352,40.195840,0.925000,0.293651,0.173752,0.309446,0.436676,0.566538,0.806871,-0.000115,215.083799,0.265000,1.000000,0.500000,0.986074,1.076431,0.490865,-0.053908,0.370507,0.500000,252,16,0.305,1
CSS090517:130303+243356,1123065042199,195.763308,24.565571,164.125569,85.756946,2.245000,0.380342,0.145813,0.261019,0.425019,0.610781,0.859086,-0.000411,142.194745,0.800000,0.957265,0.500000,4.861133,3.438752,0.096858,-0.669287,0.983093,0.500000,234,18,0.298,1
CSS090731:143854+371035,1138063009852,219.723378,37.176447,93.124973,64.918045,1.650000,0.204545,0.087230,0.128460,0.204701,0.274754,0.433924,0.000025,2283.582085,0.340000,1.000000,0.500000,4.726442,2.932597,-0.881773,1.632377,0.619613,0.500000,88,4,0.220,1
CSS090731:230734+145017,1115120016557,346.891601,14.838297,66.337610,-41.121960,1.430000,0.289855,0.099473,0.197814,0.308163,0.468573,0.688199,-0.000261,151.869159,0.300000,1.000000,0.600000,1.606043,1.789943,0.485627,0.229798,0.558970,0.500000,138,6,0.152,1
CSS090829:202541-073553,1007109038167,306.419280,-7.597954,118.612966,-24.907676,1.835000,0.338710,0.056992,0.102212,0.158461,0.323994,0.395423,0.000488,197.505198,0.480000,0.943548,0.433333,8.036495,5.520722,-1.000431,0.797297,0.807645,0.483871,124,7,0.257,1
CSS090918:025334+321721,1132014035289,43.390097,32.289189,184.562044,-23.362301,2.375000,0.262195,0.039279,0.085943,0.127405,0.241234,0.591926,-0.000169,193.633952,0.595000,0.878049,0.500000,18.319478,10.526963,-0.896751,0.264079,1.095443,0.500000,164,8,0.153,1
CSS090920:033044+044005,7091110401911024305,52.683013,4.668024,156.099332,-39.500100,1.507857,0.333333,0.208362,0.346213,0.458672,0.628876,0.780428,-0.000338,183.904860,0.477553,1.000000,0.466667,2.592586,2.113711,0.139288,-0.424623,0.663388,0.500000,54,4,0.252,1
CSS090922:040120+041335,1104022025033,60.332853,4.226305,149.625924,-33.888696,1.825000,0.329365,0.081896,0.177087,0.311655,0.462914,0.789059,-0.000136,276.150628,0.500000,1.000000,0.400000,4.104833,3.639169,-0.222964,-0.395010,0.773834,0.500000,252,18,0.228,1
CSS091015:034033-025454,1004020056078,55.135818,-2.914835,146.221870,-42.304609,1.845000,0.316456,0.102792,0.179745,0.268652,0.451205,0.833764,-0.000109,195.789474,0.490000,1.000000,0.400000,4.597576,2.997544,-0.409079,-0.158244,0.728061,0.497890,237,13,0.042,1
CSS091016:035648+050127,1104022039707,59.198033,5.024260,151.224072,-34.294362,1.240000,0.361702,0.138555,0.227821,0.404826,0.600907,0.822462,-0.000340,238.834951,0.390000,1.000000,0.533333,2.235902,1.780617,0.146767,-0.503023,0.556544,0.500000,94,6,0.150,1
CSS091027:034216+385907,6030313801631057091,55.567859,38.985249,179.924635,-12.273105,1.798465,0.385965,0.232543,0.410829,0.533092,0.633279,0.927108,-0.000361,152.632673,0.752751,0.982456,0.500000,2.536705,2.693389,0.242324,-0.936631,0.887579,0.491228,57,3,0.016,1
CSS091108:105026+501133,1149039039364,162.608282,50.192433,176.374538,57.944319,1.795000,0.355932,0.091974,0.147690,0.380689,0.480920,0.689175,-0.000327,294.663573,0.550000,0.957627,0.566667,6.725495,5.146208,-0.487750,-0.677264,0.874664,0.500000,118,10,0.237,1
CSS091117:021921-184239,1018012018055,34.838165,-18.710776,140.918786,-67.520529,1.130000,0.270073,0.068773,0.174454,0.274352,0.463896,0.763074,-0.000026,179.211470,0.230000,1.000000,0.533333,1.466039,1.514552,0.255899,0.152308,0.443133,0.496350,137,7,0.182,1
CSS091117:030116-033429,8122900401721028378,45.316024,-3.574538,154.182683,-50.468167,0.949755,0.318182,0.142751,0.270634,0.324555,0.508923,0.815665,-0.001969,215.031118,0.327331,1.000000,0.380952,0.981735,1.495841,0.324010,-0.740717,0.536454,0.500000,22,1,0.000,1
CSS091118:100110+291138,1129048019658,150.292412,29.193782,135.957675,53.208592,1.955000,0.353247,0.164157,0.256486,0.414848,0.587774,0.802982,0.000038,422.680412,0.510000,0.989610,0.466667,7.871560,3.054163,-0.341924,-0.415176,0.732529,0.496104,385,17,0.172,1
CSS091126:075000+182311,1118041046074,117.501246,18.386516,133.226244,21.517132,1.540000,0.327645,0.136484,0.305166,0.455386,0.564826,0.859028,-0.000087,279.279279,0.460000,1.000000,0.566667,3.655861,2.296887,-0.192091,-0.570107,0.650371,0.498294,293,15,0.217,1
CSS091211:032537+222400,1121018060516,51.403211,22.400202,171.861398,-27.461147,1.500000,0.216117,0.137954,0.258415,0.384873,0.535696,0.716404,-0.000142,304.263566,0.200000,1.000000,0.533333,4.445027,1.028772,-0.944052,4.335049,0.382386,0.490842,273,12,0.253,1
CSS091215:020739-104749,1009012008184,31.912030,-10.796930,161.123983,-65.156426,1.200000,0.316832,0.152455,0.208452,0.288028,0.470644,0.763400,-0.000014,220.394737,0.380000,1.000000,0.633333,2.133286,2.215313,-0.128726,-0.538459,0.581534,0.495050,101,3,0.317,1
CSS091215:021639-101704,9121500901311015566,34.161809,-10.284155,158.467119,-63.202490,0.682383,0.384615,0.466362,0.690572,0.732385,0.793626,0.843816,-0.002655,21.776075,0.304454,1.000000,0.416667,0.563945,0.918708,0.193338,-1.604579,0.471283,0.461538,13,2,0.080,1
CSS091220:082258+404150,1140035028799,125.739740,40.697208,155.315672,34.636735,1.690000,0.179878,0.117012,0.166453,0.238283,0.346590,0.536118,-0.000217,683.615818,0.210000,0.993902,0.533333,8.908319,1.680686,-1.826537,5.645078,0.451828,0.496951,328,14,0.173,1
CSS100108:030904+102917,1109017035978,47.265081,10.488022,166.328695,-39.138950,1.995000,0.339623,0.171290,0.318866,0.459943,0.602450,0.888059,-0.001034,258.807588,0.540000,0.943396,0.466667,2.221069,2.027381,0.665406,-0.215612,0.877035,0.496855,159,1,0.040,1
CSS100115:023538-004327,8092100101431020846,38.906524,-0.724056,164.724155,-53.054077,1.224453,0.320000,0.122394,0.245725,0.360860,0.466453,0.855314,0.000217,114.741364,0.272341,1.000000,0.466667,1.828929,1.510932,0.246976,0.018130,0.523116,0.500000,50,2,0.242,1
CSS100213:131553-073302,1007071018684,198.970634,-7.550558,201.490423,54.449147,1.560000,0.338912,0.111752,0.198102,0.349334,0.542876,0.728363,-0.000480,424.657534,0.440000,1.000000,0.300000,3.017908,2.435122,-0.065961,-0.415440,0.653897,0.489540,239,18,0.133,1
CSS100215:122454+212246,1121063034115,186.226920,21.379567,76.624096,81.858362,0.805000,0.159021,0.054159,0.126768,0.212084,0.383991,0.624355,-0.000187,111.111112,0.090000,1.000000,0.366667,1.884032,1.207196,-1.736501,2.487316,0.300671,0.467890,327,20,0.078,1
CSS100316:154952-065908,1007084047005,237.466812,-6.985523,154.382919,34.387713,1.005000,0.337398,0.199797,0.308901,0.454057,0.582577,0.739402,-0.000339,1636.363648,0.330000,1.000000,0.366667,1.128049,1.359431,0.290518,-0.534626,0.438065,0.500000,246,21,0.164,1
CSS100404:131251-042450,1004071026291,198.212139,-4.413831,201.834332,57.669579,1.050000,0.300000,0.144328,0.232227,0.326751,0.503905,0.835626,0.000299,55.452865,0.370000,1.000000,0.482759,2.836910,2.009666,-0.706552,-0.174563,0.538289,0.500000,30,1,0.384,1
CSS100406:102834-023660,1001056004924,157.141867,-2.616597,87.052304,44.791417,2.945000,0.246753,0.109509,0.173741,0.255202,0.425637,0.560931,-0.000080,171.851852,0.510000,0.957792,0.500000,17.706821,3.430177,-0.931241,2.288983,0.864362,0.496753,308,9,0.187,1
CSS100408:073324+365005,10030513803331003517,113.351448,36.834551,153.429428,24.375409,1.679019,0.375000,0.059268,0.083536,0.315269,0.877965,0.934502,0.001803,117.273644,0.497870,0.750000,0.400000,7.544051,7.273997,-0.745517,-0.922186,1.104209,0.500000,16,1,0.000,1
CSS100409:150445+100108,10031710908011026020,226.187919,10.018726,144.946276,53.648859,1.046846,0.250000,0.159685,0.324128,0.456873,0.554749,0.782836,-0.010566,54.840852,0.391698,1.000000,0.428571,1.554862,1.793859,0.317555,-0.478092,0.607863,0.500000,8,1,0.000,1
CSS100504:215225+173437,1118113021463,328.103291,17.577133,81.719877,-27.926615,2.005000,0.321586,0.117897,0.178029,0.234727,0.422705,0.871083,-0.000546,248.520710,0.630000,0.964758,0.566667,6.177943,5.107289,-0.323616,-0.564327,0.953842,0.497797,227,9,0.015,1
CSS100512:081902+322638,1132039036007,124.759498,32.443762,145.792535,32.257340,1.705000,0.360119,0.143589,0.236225,0.370582,0.566445,0.750578,-0.000178,219.008265,0.450000,1.000000,0.500000,3.425837,2.352014,0.101536,-0.338573,0.664394,0.500000,336,19,0.209,1
CSS100516:121759-002946,1001066050594,184.494697,-0.496064,49.226359,61.125346,1.885000,0.244813,0.122641,0.199962,0.300024,0.482529,0.713300,-0.000346,117.333333,0.320000,0.983402,0.533333,9.185914,2.255952,-1.217941,3.006119,0.578667,0.497925,241,15,0.225,1
CSS100517:115911-222837,6050802106111000849,179.796847,-22.476994,47.790741,38.691773,0.924504,0.333333,0.067852,0.121367,0.284831,0.378224,0.607028,-0.000267,536.736986,0.243789,1.000000,0.266667,1.939942,2.087416,-0.708412,0.070208,0.447325,0.500000,54,4,0.305,1
CSS100521:223622+282857,1129107008617,339.093633,28.482602,65.245869,-25.711106,2.930000,0.330000,0.100085,0.172958,0.253935,0.422209,0.665800,-0.000458,433.333333,0.755000,0.965000,0.566667,25.546056,4.671849,-0.297945,-0.119936,1.003399,0.490000,200,12,0.223,1
CSS100522:151149-051347,1004082011640,227.952254,-5.229771,160.941189,42.532816,2.265000,0.346154,0.219154,0.477755,0.601953,0.763108,0.906246,-0.000521,216.791980,0.400000,0.992308,0.466667,4.915616,1.191778,0.499979,0.841893,0.549758,0.496154,260,8,0.131,1
CSS100602:172807+121540,1112092044114,262.029305,12.260958,120.932290,23.427842,1.675000,0.305263,0.046636,0.112975,0.211095,0.396683,0.882015,-0.000298,277.078085,0.420000,0.989474,0.533333,5.982324,3.774507,-0.562227,-0.173292,0.773840,0.494737,95,8,0.156,1
CSS100604:203901-104642,1009110020543,309.752897,-10.778387,120.192088,-29.262764,1.345000,0.316176,0.090105,0.156004,0.246945,0.418010,0.649273,-0.000244,222.222222,0.320000,1.000000,0.566667,3.168694,2.397973,-0.472004,-0.023892,0.556814,0.481618,272,15,0.195,1
CSS100611:002232+060805,1107002009810,5.635192,6.134542,44.775678,-55.860907,1.305000,0.362694,0.130875,0.282468,0.423651,0.588407,0.713073,0.000022,186.219739,0.420000,1.000000,0.466667,1.964831,1.942336,-0.115225,-0.610633,0.529725,0.497409,193,13,0.313,1
CSS100616:131808-173536,1018069040413,199.533687,-17.593442,203.252364,44.455862,1.690000,0.260274,0.137668,0.200216,0.266250,0.377859,0.498959,0.000091,186.943620,0.430000,1.000000,0.533333,4.861382,2.799450,-0.551124,0.777111,0.673589,0.493151,73,1,0.005,1
CSS100704:225515+241011,1123113044627,343.814051,24.169841,63.664268,-31.589884,1.190000,0.300926,0.167617,0.300716,0.411462,0.591511,0.831763,-0.000161,229.999999,0.270000,1.000000,0.500000,2.698282,1.129414,-0.504689,1.362083,0.403665,0.495370,216,13,0.280,1
CSS101011:222330+010227,1101120025726,335.873147,1.040766,89.898880,-44.937296,2.105000,0.341216,0.166627,0.296445,0.444063,0.555594,0.749626,-0.000284,378.486056,0.510000,0.993243,0.633333,9.567727,2.182861,-0.209445,0.087871,0.666609,0.500000,296,15,0.205,1
CSS101012:233212-150026,9111701512231030605,353.048292,-15.007244,92.132537,-68.278158,1.010741,0.350000,0.111953,0.286342,0.343577,0.696066,0.937452,-0.000769,342.267656,0.451142,1.000000,0.526316,2.239076,2.373129,-0.488813,-0.978741,0.630569,0.500000,20,1,0.012,1
CSS101014:011749-211106,1021007022865,19.453211,-21.185167,164.890860,-80.963878,1.655000,0.304762,0.112387,0.225061,0.328169,0.475681,0.668518,0.000121,277.777777,0.460000,0.971429,0.566667,2.133286,2.245426,0.419126,-0.176833,0.725807,0.495238,105,3,0.166,1
CSS101030:011411+054225,1107007001495,18.544789,5.706830,201.648076,-56.338620,2.260000,0.301587,0.124044,0.282028,0.459480,0.610469,0.760722,-0.000153,330.078125,0.445000,0.992063,0.633333,10.166738,2.000362,-0.038038,1.049865,0.702748,0.500000,126,7,0.282,1
CSS101030:032435-100828,1009019021013,51.145928,-10.141359,140.614705,-49.571021,1.640000,0.250000,0.187572,0.277182,0.534857,0.714347,0.916051,0.000116,138.200782,0.470000,0.942308,0.566667,1.884032,1.795597,1.066037,0.533821,0.797747,0.480769,52,1,0.230,1
CSS101030:230527+074628,8112010712311036995,346.364514,7.774310,72.203028,-46.814844,1.099006,0.333333,0.222506,0.322820,0.389852,0.572412,0.796079,-0.001812,0.063809,0.576544,1.000000,0.375000,3.452329,3.209779,-0.478980,-1.116198,0.712809,0.444444,9,1,0.124,1
CSS101031:214947+192048,8092811811211068687,327.446895,19.346534,80.831911,-26.225630,1.675339,0.224138,0.093102,0.148276,0.179107,0.267896,0.760157,-0.000361,498.007407,0.359742,1.000000,0.500000,3.334862,3.446395,-0.467778,0.530505,0.676935,0.500000,58,2,0.277,1
CSS101102:165258+390251,1138073069847,253.243631,39.047316,93.391244,38.627355,1.560000,0.354545,0.150935,0.260063,0.494365,0.651217,0.804205,-0.000068,267.482517,0.500000,1.000000,0.533333,2.104560,1.892190,0.542354,-0.327709,0.684601,0.490909,220,10,0.352,1
CSS101102:234512-155508,1015123017943,356.301926,-15.918860,88.439570,-71.285563,2.180000,0.339744,0.121694,0.250316,0.384642,0.449342,0.598713,-0.000589,133.152174,0.800000,0.935897,0.566667,11.301514,4.926631,-0.474267,-0.416189,0.994020,0.500000,156,20,0.350,1
CSS101102:234803-163112,1015123007007,357.010818,-16.520041,88.493484,-72.193555,1.550000,0.352518,0.086085,0.135287,0.264467,0.355479,0.755757,-0.000489,69.637883,0.430000,0.964029,0.500000,5.025596,3.101882,-0.648563,0.075317,0.699563,0.496403,139,8,0.220,1
CSS101113:011857-214130,1021007014597,19.738579,-21.691695,161.351318,-81.116732,1.500000,0.345455,0.119406,0.230736,0.375720,0.452906,0.811456,-0.000105,89.430894,0.520000,1.000000,0.500000,3.073414,2.697738,-0.224342,-0.607458,0.693155,0.500000,110,8,0.053,1
CSS110111:055946-181747,1018031049219,89.943249,-18.296481,111.686491,-18.913381,1.155000,0.395349,0.146419,0.329031,0.511926,0.593985,0.880661,-0.000151,81.481481,0.340000,1.000000,0.466667,0.853532,1.411501,0.465756,-0.995570,0.617473,0.488372,43,1,0.000,1
CSS110128:125118-020208,1001069016485,192.826533,-2.035462,211.827799,60.559378,2.590000,0.263473,0.091338,0.188855,0.294371,0.425188,0.498131,-0.000188,274.161735,0.680000,0.958084,0.500000,16.378008,4.778186,-0.630379,0.673363,0.946710,0.491018,167,12,0.363,1
CSS110207:095759-160101,1015052022854,149.495895,-16.017054,81.872453,29.974456,1.140000,0.398551,0.194113,0.370515,0.574854,0.702578,0.854287,-0.000586,263.848396,0.375000,1.000000,0.500000,3.487454,1.852062,-0.430665,-1.043391,0.516891,0.478261,138,14,0.109,1
CSS110212:115627-072151,1007064022991,179.110799,-7.364157,54.990623,52.982929,1.110000,0.364964,0.172776,0.295036,0.417112,0.618134,0.806536,-0.000212,238.571428,0.380000,1.000000,0.500000,1.606154,1.605567,0.081759,-0.664320,0.511100,0.496350,137,9,0.221,1
CSS110305:134549+070631,1107073032826,206.455458,7.108551,176.809310,65.644228,2.270000,0.301003,0.098582,0.158847,0.258098,0.421883,0.651608,-0.000321,269.911504,0.410000,0.956522,0.533333,8.036495,2.897994,-0.291235,0.985764,0.779550,0.491639,299,14,0.233,1
CSS110328:145354+264834,1126073031467,223.473248,26.809325,116.931775,62.272874,1.550000,0.363229,0.102634,0.232514,0.412848,0.639532,0.854368,-0.000300,2226.415105,0.455000,1.000000,0.500000,3.073760,2.713209,-0.245327,-0.798797,0.669890,0.500000,446,42,0.196,1
CSS110426:162542+411842,1140068047362,246.425719,41.311537,90.783403,43.957170,2.145000,0.323671,0.110314,0.191096,0.306364,0.476343,0.759456,-0.000449,375.384616,0.530000,0.971014,0.533333,8.638290,3.387755,-0.528824,0.308804,0.816270,0.497585,207,15,0.182,1
CSS110427:133245+472224,1146051039596,203.188532,47.373105,53.308399,68.268581,1.455000,0.178808,0.077446,0.137763,0.209082,0.321474,0.579110,-0.000133,1196.078427,0.160000,1.000000,0.433333,4.395106,1.427841,-1.818033,5.712404,0.418921,0.496689,151,6,0.185,1
CSS110501:145427+512434,1152051013419,223.613037,51.409433,68.878097,56.363150,1.335000,0.250000,0.092317,0.183070,0.324067,0.463133,0.700124,0.000128,106.796117,0.280000,1.000000,0.466667,2.221069,1.631144,0.379444,0.354718,0.552548,0.468750,128,3,0.051,1
CSS110503:114658+395834,1140049009621,176.742882,39.976182,171.377055,72.034309,1.635000,0.228571,0.075988,0.170484,0.316238,0.431378,0.668542,-0.000173,448.979590,0.250000,0.985714,0.666667,5.546362,2.022831,-1.229034,2.244670,0.508727,0.489286,280,19,0.342,1
CSS110512:141829+354249,1135064040384,214.618953,35.713791,93.797663,69.268377,2.010000,0.219178,0.021260,0.041908,0.071547,0.122685,0.350001,-0.000801,364.485981,0.320000,0.917808,0.366667,10.912420,9.556187,-1.356961,1.639345,0.875123,0.484018,219,14,0.095,1
CSS110514:103351+605107,1160030032562,158.464244,60.852160,188.308172,49.580758,2.355000,0.403315,0.421885,0.587359,0.712788,0.815279,0.921327,0.000127,1180.327863,0.990000,0.767956,0.566667,3.570882,2.782172,0.311870,-1.350573,1.339580,0.497238,181,0,0.000,1
CSS110621:201624-090333,1009108103891,304.100057,-9.059262,121.166104,-23.500966,1.060000,0.473684,0.240817,0.476826,0.586696,0.791412,0.928001,-0.000566,101.123595,0.575000,1.000000,0.533333,1.500319,1.673122,0.079068,-1.370553,0.598989,0.500000,114,7,0.020,1
CSS110624:124603+011319,1101069023628,191.510346,1.221797,34.675760,63.812269,1.270000,0.254355,0.091548,0.214626,0.339596,0.486869,0.697442,0.000057,278.350517,0.260000,1.000000,0.400000,3.092607,1.531311,-0.939816,1.308940,0.423847,0.480836,287,18,0.285,1
CSS110918:232332-031705,1004125045739,350.883174,-3.284569,76.974779,-58.408204,1.185000,0.359589,0.146558,0.262802,0.370362,0.610462,0.801970,-0.000059,212.209302,0.425000,1.000000,0.400000,3.130475,2.964020,-0.532780,-0.907005,0.634826,0.496575,292,28,0.393,1
CSS110921:011408+122256,1112007021755,18.535141,12.382205,203.473215,-49.753391,3.745000,0.251101,0.122848,0.218920,0.331330,0.448327,0.680187,-0.000341,1284.463896,0.390000,0.991189,0.600000,247.885732,2.298312,-2.434505,18.926527,0.722473,0.497797,227,10,0.265,1
